Amount,Order Date,Category
4130,10-02-18,C
1470,11-02-18,B
8792,11-02-18,B
5586,11-02-18,A
7350,11-02-18,D
5544,11-02-18,C
4046,11-02-18,C
3423,11-02-18,A
5236,11-02-18,A
1365,11-02-18,B
1071,11-02-18,D
2450,11-02-18,B
3864,11-02-18,D
4494,11-02-18,D
6174,11-02-18,C
2135,11-02-18,C
2079,11-02-18,C
0,11-02-18,C
1722,11-02-18,D
462,11-02-18,D
924,11-02-18,A
3969,11-02-18,C
1232,11-02-18,D
6489,11-02-18,B
7938,11-02-18,C
1673,11-02-18,D
3864,11-02-18,D
16100,11-02-18,B
3864,11-02-18,A
2198,11-02-18,C
2177,11-02-18,D
5614,11-02-18,B
6615,11-02-18,C
1302,11-02-18,B
2940,11-02-18,B
7728,11-02-18,D
2093,11-02-18,B
3955,11-02-18,A
0,11-02-18,D
2940,11-02-18,D
2905,11-02-18,D
2800,11-02-18,A
4669,11-02-18,D
9786,11-02-18,B
2723,11-02-18,D
13986,11-02-18,A
3290,11-02-18,B
3822,11-02-18,C
7350,11-02-18,A
2758,11-02-18,A
630,11-02-18,B
3864,11-02-18,D
987,11-02-18,D
2555,11-02-18,C
3010,11-02-18,D
1645,11-02-18,B
10507,11-02-18,C
4781,11-02-18,B
1239,11-02-18,D
5698,11-02-18,A
2730,11-02-18,C
1232,11-02-18,C
9520,11-02-18,B
2471,11-02-18,C
4704,11-02-18,B
4263,11-02-18,C
3101,11-02-18,A
3311,11-02-18,B
2828,11-02-18,A
2198,11-02-18,B
2751,11-02-18,C
9562,11-02-18,D
2940,11-02-18,A
3675,11-02-18,C
2856,11-02-18,D
13972,11-02-18,D
2128,11-02-18,B
2562,11-02-18,D
2646,11-02-18,A
2058,11-02-18,C
2555,11-02-18,D
3010,11-02-18,A
2086,11-02-18,A
5586,11-02-18,A
5586,11-02-18,A
4886,11-02-18,C
2730,11-02-18,D
2380,11-02-18,A
8085,11-02-18,A
1645,11-02-18,A
5698,11-02-18,B
2569,11-02-18,C
11935,11-02-18,C
2863,11-02-18,A
6510,11-02-18,D
3290,11-02-18,C
2121,11-02-18,B
3311,11-02-18,D
2618,11-02-18,C
3311,11-02-18,A
2394,11-02-18,C
3122,11-02-18,A
2828,11-02-18,D
2352,11-02-18,C
3493,11-02-18,B
1414,11-02-18,B
4039,11-02-18,D
1841,11-02-18,C
3878,11-02-18,A
5516,11-02-18,D
595,11-02-18,A
5516,11-02-18,B
7644,11-02-18,A
2758,11-02-18,D
2730,11-02-18,D
5516,11-02-18,A
1855,11-02-18,A
14910,11-02-18,D
2646,11-02-18,C
3843,11-02-18,C
5355,11-02-18,B
3311,11-02-18,A
4998,11-02-18,D
1043,11-02-18,B
2345,11-02-18,C
2569,11-02-18,A
1232,11-02-18,C
1316,11-02-18,A
2723,11-02-18,A
2233,11-02-18,A
1638,11-02-18,C
6251,11-02-18,C
3969,11-02-18,B
6622,11-02-18,C
2471,11-02-18,C
1232,11-02-18,C
6174,11-02-18,C
4942,11-02-18,C
994,11-02-18,B
2471,11-02-18,B
2079,11-02-18,B
4942,11-02-18,A
1323,11-02-18,B
3290,11-02-18,B
910,11-02-18,B
3101,11-02-18,D
2338,11-02-18,B
10990,11-02-18,C
2058,11-02-18,B
2940,11-02-18,C
6804,11-02-18,A
1036,11-02-18,D
24234,11-02-18,D
2471,11-02-18,C
4410,11-02-18,B
1897,11-02-18,D
3668,11-02-18,C
2772,11-02-18,B
0,11-02-18,D
14343,11-02-18,D
4914,11-02-18,A
2856,11-02-18,B
1484,11-02-18,A
1743,11-02-18,D
777,11-02-18,D
4060,11-02-18,C
2800,11-02-18,B
1736,11-02-18,C
6097,11-02-18,C
994,11-02-18,C
2597,11-02-18,D
3990,11-02-18,A
2471,11-02-18,D
5439,11-02-18,D
0,11-02-18,A
3969,11-02-18,A
2807,11-02-18,B
0,11-02-18,C
4200,11-02-18,D
6615,11-02-18,A
2051,11-02-18,B
3493,11-02-18,C
3675,11-02-18,C
4970,11-02-18,B
1169,11-02-18,A
5362,11-02-18,D
3969,11-02-18,C
4410,11-02-18,B
3325,11-02-18,B
7196,11-02-18,C
4151,11-02-18,C
5075,11-02-18,B
2198,11-02-18,A
4725,11-02-18,A
5670,11-02-18,B
5621,11-02-18,A
2345,11-02-18,B
2380,11-02-18,C
4228,11-02-18,A
0,11-02-18,A
3864,11-02-18,D
1708,11-02-18,B
8421,11-02-18,C
5880,11-02-18,C
5145,11-02-18,A
3969,11-02-18,D
2569,11-02-18,D
875,11-02-18,C
6986,11-02-18,C
2065,11-02-18,B
0,11-02-18,D
8610,11-02-18,D
1400,11-02-18,D
2870,11-02-18,C
1085,11-02-18,A
1232,11-02-18,C
2807,11-02-18,B
6510,11-02-18,A
4571,11-02-18,C
6566,11-02-18,A
2065,11-02-18,B
0,11-02-18,A
5110,11-02-18,D
2793,11-02-18,D
826,11-02-18,D
1680,11-02-18,B
0,11-02-18,A
23303,11-02-18,D
5110,11-02-18,A
8218,11-02-18,D
3675,11-02-18,C
4781,11-02-18,C
0,11-02-18,B
2793,11-02-18,D
5516,11-02-18,D
3101,11-02-18,B
3864,11-02-18,D
952,11-02-18,B
1967,11-02-18,B
6020,11-02-18,D
3955,11-02-18,B
5194,11-02-18,B
12789,11-02-18,C
3304,11-02-18,A
4669,11-02-18,D
1960,11-02-18,C
0,11-02-18,C
2807,11-02-18,C
0,11-02-18,B
3360,11-02-18,C
2842,11-02-18,C
2044,11-02-18,C
1421,11-02-18,B
4704,11-02-18,A
5943,11-02-18,A
2807,11-02-18,B
1547,11-02-18,C
3465,11-02-18,B
18753,11-02-18,B
1673,11-02-18,B
3234,11-02-18,A
14420,11-02-18,D
6986,11-02-18,D
6930,11-02-18,D
2730,11-02-18,A
2933,12-02-18,B
3941,12-02-18,D
5971,12-02-18,D
5110,12-02-18,A
0,12-02-18,D
4669,12-02-18,A
2093,12-02-18,A
0,12-02-18,C
12936,12-02-18,D
1680,12-02-18,D
1393,12-02-18,B
2338,12-02-18,C
5145,12-02-18,D
3486,12-02-18,D
3955,12-02-18,D
3955,12-02-18,A
4403,12-02-18,B
4900,12-02-18,B
2044,12-02-18,A
12495,12-02-18,A
3255,12-02-18,B
4522,12-02-18,B
2569,12-02-18,C
840,12-02-18,C
1890,12-02-18,D
1743,12-02-18,D
2569,12-02-18,A
546,12-02-18,B
3010,12-02-18,A
2905,12-02-18,D
8785,12-02-18,B
24010,12-02-18,A
2345,12-02-18,D
2632,12-02-18,D
2345,12-02-18,B
2065,12-02-18,C
2835,12-02-18,C
3304,12-02-18,C
2471,12-02-18,B
2443,12-02-18,D
3864,12-02-18,C
2870,12-02-18,C
4886,12-02-18,B
5145,12-02-18,B
665,12-02-18,B
3101,12-02-18,A
2793,12-02-18,B
3472,12-02-18,A
3493,12-02-18,D
1239,12-02-18,A
2317,12-02-18,A
8813,12-02-18,C
4333,12-02-18,D
2730,12-02-18,A
1673,12-02-18,B
35812,12-02-18,C
4319,12-02-18,B
2352,12-02-18,A
1442,12-02-18,A
2541,12-02-18,A
2345,12-02-18,C
4788,12-02-18,A
3486,12-02-18,A
6937,12-02-18,C
0,12-02-18,C
12789,12-02-18,D
6930,12-02-18,D
4956,12-02-18,A
0,12-02-18,C
3101,12-02-18,A
4270,12-02-18,C
2940,12-02-18,D
0,12-02-18,C
11466,12-02-18,A
1232,12-02-18,B
4830,12-02-18,D
2345,12-02-18,D
5705,12-02-18,B
8400,12-02-18,B
6062,12-02-18,C
3675,12-02-18,B
1995,12-02-18,A
8813,12-02-18,A
0,12-02-18,B
2345,12-02-18,B
3955,12-02-18,B
7910,12-02-18,C
0,12-02-18,A
6608,12-02-18,A
4109,12-02-18,C
2317,12-02-18,B
2317,12-02-18,B
1785,12-02-18,D
3955,12-02-18,A
5530,12-02-18,B
3332,12-02-18,D
0,12-02-18,D
4396,12-02-18,C
0,12-02-18,C
3010,12-02-18,D
1253,12-02-18,C
0,12-02-18,D
1778,12-02-18,B
5733,12-02-18,D
1624,12-02-18,D
3605,12-02-18,D
5334,12-02-18,C
3955,12-02-18,A
980,12-02-18,B
4046,12-02-18,B
0,12-02-18,D
5075,12-02-18,B
1127,12-02-18,B
5901,12-02-18,D
0,12-02-18,B
6909,12-02-18,A
2716,12-02-18,D
3325,12-02-18,D
4494,12-02-18,C
6986,12-02-18,C
6069,12-02-18,D
4242,12-02-18,C
5733,12-02-18,D
3955,12-02-18,D
2142,12-02-18,A
9625,12-02-18,A
3486,12-02-18,D
4767,12-02-18,B
1071,12-02-18,B
3451,12-02-18,A
5873,12-02-18,D
2065,12-02-18,A
826,12-02-18,B
3010,12-02-18,C
3955,12-02-18,A
4767,12-02-18,C
1673,12-02-18,D
2793,12-02-18,A
1274,12-02-18,A
1323,12-02-18,D
1764,12-02-18,B
5698,12-02-18,A
1736,12-02-18,D
3031,12-02-18,D
2345,12-02-18,D
4109,12-02-18,B
2394,12-02-18,B
2758,12-02-18,A
12348,12-02-18,D
3010,12-02-18,A
2198,12-02-18,C
1911,12-02-18,A
10731,12-02-18,C
4109,12-02-18,A
2870,12-02-18,A
2569,12-02-18,C
6251,12-02-18,B
2394,12-02-18,C
4340,12-02-18,A
2338,12-02-18,C
5698,12-02-18,C
3822,12-02-18,B
1855,12-02-18,B
1099,12-02-18,A
1778,12-02-18,C
5075,12-02-18,B
12138,12-02-18,B
1904,12-02-18,A
6286,12-02-18,C
0,12-02-18,C
1533,12-02-18,B
24990,12-02-18,D
0,12-02-18,D
5516,12-02-18,C
1043,12-02-18,B
4228,12-02-18,D
3416,12-02-18,B
4571,12-02-18,C
8806,12-02-18,C
4046,12-02-18,A
700,12-02-18,A
8820,12-02-18,C
4032,12-02-18,C
2065,12-02-18,C
4046,12-02-18,D
6986,12-02-18,B
2849,12-02-18,C
2870,12-02-18,B
2870,12-02-18,B
0,12-02-18,D
4046,12-02-18,D
4102,12-02-18,A
1442,12-02-18,B
2338,12-02-18,B
3101,12-02-18,A
1442,12-02-18,C
938,12-02-18,D
3822,12-02-18,B
12572,12-02-18,D
6902,12-02-18,D
9086,12-02-18,D
1302,12-02-18,A
4046,12-02-18,D
1232,12-02-18,C
2205,12-02-18,A
3325,12-02-18,C
4228,12-02-18,D
2142,12-02-18,A
0,12-02-18,D
2576,12-02-18,A
2758,12-02-18,B
1708,12-02-18,A
2562,12-02-18,A
3955,12-02-18,C
4998,12-02-18,C
1365,12-02-18,B
5516,12-02-18,D
4046,12-02-18,B
2793,12-02-18,B
6202,12-02-18,B
2394,12-02-18,B
4046,12-02-18,A
7644,12-02-18,C
6986,12-02-18,A
2793,12-02-18,C
5663,12-02-18,D
4046,12-02-18,D
2940,12-02-18,A
4340,12-02-18,D
3493,12-02-18,D
0,12-02-18,D
2317,12-02-18,B
3983,12-02-18,B
3010,12-02-18,C
6510,12-02-18,C
0,12-02-18,B
3570,12-02-18,A
2023,12-02-18,C
1470,12-02-18,B
987,12-02-18,B
8813,12-02-18,A
6909,12-02-18,A
4046,12-02-18,B
2646,12-02-18,D
14700,12-02-18,D
3129,12-02-18,A
1799,12-02-18,B
7910,12-02-18,D
2198,12-02-18,B
2450,12-02-18,B
5845,12-02-18,C
4256,12-02-18,A
6384,12-02-18,C
3493,12-02-18,A
4998,12-02-18,A
0,12-02-18,D
11396,12-02-18,B
2422,12-02-18,C
11032,12-02-18,B
4998,12-02-18,A
0,12-02-18,A
987,12-02-18,C
2940,12-02-18,B
6818,12-02-18,A
6174,12-02-18,D
3633,12-02-18,C
1995,12-02-18,A
2135,12-02-18,B
2471,12-02-18,C
2772,12-02-18,C
2394,12-02-18,D
6986,12-02-18,D
2646,12-02-18,B
2723,12-02-18,D
3290,12-02-18,B
3290,12-02-18,A
5222,12-02-18,D
2632,12-02-18,B
3822,12-02-18,C
2919,12-02-18,B
3528,12-02-18,A
3479,12-02-18,B
0,12-02-18,A
2184,12-02-18,A
5698,12-02-18,B
2135,12-02-18,A
3297,13-02-18,C
4893,13-02-18,B
13839,13-02-18,A
2597,13-02-18,C
4046,13-02-18,C
0,13-02-18,A
4109,13-02-18,C
2471,13-02-18,A
1365,13-02-18,B
3822,13-02-18,D
4998,13-02-18,B
4046,13-02-18,A
3101,13-02-18,C
12138,13-02-18,C
7714,13-02-18,D
2940,13-02-18,B
2135,13-02-18,D
7910,13-02-18,D
3311,13-02-18,A
12789,13-02-18,D
4984,13-02-18,A
7266,13-02-18,B
38535,13-02-18,A
3325,13-02-18,A
4046,13-02-18,C
1862,13-02-18,B
3234,13-02-18,B
4998,13-02-18,A
2065,13-02-18,B
9996,13-02-18,C
2135,13-02-18,A
0,13-02-18,A
6622,13-02-18,B
1470,13-02-18,C
1750,13-02-18,D
7350,13-02-18,A
3283,13-02-18,A
8393,13-02-18,D
4046,13-02-18,C
2933,13-02-18,A
1302,13-02-18,A
1981,13-02-18,C
1659,13-02-18,C
2933,13-02-18,B
0,13-02-18,A
7721,13-02-18,B
6174,13-02-18,B
5516,13-02-18,C
1883,13-02-18,B
3857,13-02-18,D
2282,13-02-18,C
2940,13-02-18,A
2345,13-02-18,B
4410,13-02-18,D
3416,13-02-18,D
2345,13-02-18,C
0,13-02-18,B
4046,13-02-18,D
1232,13-02-18,C
1820,13-02-18,A
4046,13-02-18,D
623,13-02-18,C
2576,13-02-18,B
18200,13-02-18,A
0,13-02-18,B
3633,13-02-18,B
2730,13-02-18,B
1820,13-02-18,B
11592,13-02-18,A
20230,13-02-18,C
4109,13-02-18,D
5516,13-02-18,B
1890,13-02-18,B
4263,13-02-18,B
2527,13-02-18,B
1736,13-02-18,B
6251,13-02-18,D
3864,13-02-18,D
3864,13-02-18,C
448,13-02-18,A
1414,13-02-18,D
3150,13-02-18,D
1386,13-02-18,B
3675,13-02-18,B
9625,13-02-18,D
7343,13-02-18,B
2191,13-02-18,C
2569,13-02-18,D
2394,13-02-18,B
4046,13-02-18,D
3045,13-02-18,C
2835,13-02-18,C
2198,13-02-18,B
2345,13-02-18,A
3955,13-02-18,D
5138,13-02-18,C
5586,13-02-18,A
5663,13-02-18,C
6251,13-02-18,B
3311,13-02-18,A
4109,13-02-18,C
2443,13-02-18,A
4046,13-02-18,B
4046,13-02-18,D
4788,13-02-18,A
2121,13-02-18,A
5733,13-02-18,D
2940,13-02-18,B
5229,13-02-18,D
3598,13-02-18,C
12131,13-02-18,A
3969,13-02-18,C
4410,13-02-18,A
2940,13-02-18,B
12348,13-02-18,B
4228,13-02-18,C
4704,13-02-18,D
4193,13-02-18,D
0,13-02-18,C
1470,13-02-18,C
889,13-02-18,B
1414,13-02-18,D
2723,13-02-18,D
1372,13-02-18,A
3570,13-02-18,C
2793,13-02-18,A
3227,13-02-18,C
12348,13-02-18,A
6174,13-02-18,C
0,13-02-18,D
7721,13-02-18,B
2058,13-02-18,C
2310,13-02-18,B
6510,13-02-18,A
5061,13-02-18,C
903,13-02-18,C
3969,13-02-18,D
3017,13-02-18,B
1743,13-02-18,A
4046,13-02-18,D
2387,13-02-18,A
4046,13-02-18,B
3101,13-02-18,B
1547,13-02-18,A
5334,13-02-18,A
4228,13-02-18,D
2345,13-02-18,D
2842,13-02-18,D
6174,13-02-18,B
1743,13-02-18,B
12502,13-02-18,A
2394,13-02-18,C
0,13-02-18,D
0,13-02-18,A
3297,13-02-18,D
0,13-02-18,A
1743,13-02-18,D
7329,13-02-18,A
6251,13-02-18,A
6762,13-02-18,D
3955,13-02-18,C
1743,13-02-18,C
3031,13-02-18,B
210,13-02-18,B
4046,13-02-18,B
3325,13-02-18,A
4571,13-02-18,B
0,13-02-18,A
0,13-02-18,C
1435,13-02-18,C
2345,13-02-18,C
0,13-02-18,D
0,13-02-18,C
11942,13-02-18,B
3101,13-02-18,D
6097,13-02-18,C
2555,13-02-18,A
3486,13-02-18,D
1043,13-02-18,A
4046,13-02-18,B
6510,13-02-18,D
0,13-02-18,B
1848,13-02-18,C
4046,13-02-18,B
3955,13-02-18,B
5138,13-02-18,D
0,13-02-18,A
1099,13-02-18,A
4802,13-02-18,D
567,13-02-18,B
2198,13-02-18,D
0,13-02-18,D
7938,13-02-18,D
22456,13-02-18,C
2282,13-02-18,C
8344,13-02-18,C
3311,13-02-18,D
4102,13-02-18,B
2730,13-02-18,A
3843,13-02-18,B
2583,13-02-18,B
4781,13-02-18,D
4690,13-02-18,B
2163,13-02-18,C
3570,13-02-18,D
4410,13-02-18,B
1211,13-02-18,D
3374,13-02-18,C
1127,13-02-18,B
4046,13-02-18,D
3136,13-02-18,D
6328,13-02-18,A
2555,13-02-18,C
2009,13-02-18,B
6279,13-02-18,B
6328,13-02-18,A
1442,13-02-18,B
7721,13-02-18,A
6762,13-02-18,A
15442,13-02-18,C
3129,13-02-18,D
2842,13-02-18,A
5971,13-02-18,A
3325,13-02-18,B
13895,13-02-18,C
5180,13-02-18,A
3864,13-02-18,C
2443,13-02-18,D
2205,13-02-18,A
2198,13-02-18,B
4998,13-02-18,C
15771,13-02-18,B
4599,13-02-18,A
14700,13-02-18,D
3668,13-02-18,C
5775,13-02-18,D
5775,13-02-18,C
4802,13-02-18,C
1743,13-02-18,D
994,13-02-18,B
4046,13-02-18,A
2464,13-02-18,A
2905,13-02-18,D
13076,13-02-18,C
4046,13-02-18,A
0,13-02-18,A
2576,13-02-18,D
2352,13-02-18,C
4109,13-02-18,B
4669,13-02-18,A
3304,13-02-18,C
3031,13-02-18,C
3969,13-02-18,A
5152,13-02-18,B
2625,13-02-18,D
3899,13-02-18,C
2282,13-02-18,B
2569,13-02-18,C
2135,13-02-18,D
4893,13-02-18,B
3955,13-02-18,B
2772,13-02-18,C
3465,13-02-18,C
7938,13-02-18,D
4109,13-02-18,D
2100,13-02-18,A
10003,13-02-18,C
2352,13-02-18,D
1120,13-02-18,A
2205,13-02-18,C
3969,13-02-18,A
5698,13-02-18,D
3486,13-02-18,A
3969,13-02-18,A
4340,13-02-18,C
5040,13-02-18,D
3493,13-02-18,A
11802,13-02-18,B
2310,14-02-18,C
4998,14-02-18,D
1099,14-02-18,B
2723,14-02-18,A
4046,14-02-18,A
5138,14-02-18,C
0,14-02-18,D
1904,14-02-18,D
4522,14-02-18,A
4060,14-02-18,B
4046,14-02-18,C
3647,14-02-18,C
5075,14-02-18,B
3864,14-02-18,D
8631,14-02-18,C
3934,14-02-18,C
5138,14-02-18,C
0,14-02-18,C
6069,14-02-18,C
2268,14-02-18,B
1134,14-02-18,A
1526,14-02-18,D
0,14-02-18,C
2324,14-02-18,A
1470,14-02-18,D
2940,14-02-18,B
4550,14-02-18,A
4046,14-02-18,D
8050,14-02-18,C
1680,14-02-18,B
1736,14-02-18,C
2793,14-02-18,D
4340,14-02-18,D
4410,14-02-18,D
2324,14-02-18,D
2989,14-02-18,D
2429,14-02-18,B
3290,14-02-18,A
4116,14-02-18,D
1743,14-02-18,B
4284,14-02-18,B
0,14-02-18,D
2268,14-02-18,C
5075,14-02-18,C
2079,14-02-18,B
1316,14-02-18,A
2331,14-02-18,B
1316,14-02-18,C
12684,14-02-18,B
5145,14-02-18,A
1134,14-02-18,B
3955,14-02-18,B
16968,14-02-18,D
4704,14-02-18,B
2352,14-02-18,D
630,14-02-18,D
245,14-02-18,C
2793,14-02-18,A
3381,14-02-18,D
4781,14-02-18,D
3668,14-02-18,B
0,14-02-18,D
5516,14-02-18,A
2793,14-02-18,A
3941,14-02-18,D
5145,14-02-18,D
5145,14-02-18,C
1806,14-02-18,C
6615,14-02-18,C
4802,14-02-18,B
2394,14-02-18,C
4858,14-02-18,B
3640,14-02-18,D
4501,14-02-18,C
2793,14-02-18,B
8050,14-02-18,C
5880,14-02-18,C
6692,14-02-18,B
4788,14-02-18,B
2681,14-02-18,C
1043,14-02-18,C
2870,14-02-18,C
1323,14-02-18,C
1162,14-02-18,D
2128,14-02-18,B
4634,14-02-18,B
5516,14-02-18,D
13230,14-02-18,C
5110,14-02-18,C
581,14-02-18,A
4711,14-02-18,D
4998,14-02-18,B
3850,14-02-18,D
1162,14-02-18,D
0,14-02-18,D
3031,14-02-18,B
2443,14-02-18,D
0,14-02-18,C
4592,14-02-18,D
3017,14-02-18,D
826,14-02-18,C
2324,14-02-18,A
3101,14-02-18,A
4109,14-02-18,C
2163,14-02-18,D
2597,14-02-18,D
2170,14-02-18,C
8085,14-02-18,D
5733,14-02-18,C
5873,14-02-18,D
2275,14-02-18,D
3311,14-02-18,D
2793,14-02-18,A
2499,14-02-18,D
1736,14-02-18,A
5138,14-02-18,D
3164,14-02-18,D
4116,14-02-18,A
2793,14-02-18,C
6048,14-02-18,A
2940,14-02-18,B
2128,14-02-18,B
1400,14-02-18,C
1904,14-02-18,D
3255,14-02-18,D
2583,14-02-18,C
3969,14-02-18,A
4578,14-02-18,A
8939,14-02-18,C
1393,14-02-18,D
4228,14-02-18,A
3864,14-02-18,C
3668,14-02-18,C
567,14-02-18,D
1736,14-02-18,C
3633,14-02-18,D
4046,14-02-18,B
4256,14-02-18,D
7350,14-02-18,B
0,14-02-18,C
6202,14-02-18,A
2345,14-02-18,C
0,14-02-18,A
4599,14-02-18,C
0,14-02-18,A
2793,14-02-18,D
1043,14-02-18,C
5775,14-02-18,C
2387,14-02-18,C
6349,14-02-18,C
2870,14-02-18,D
3031,14-02-18,C
5516,14-02-18,C
4032,14-02-18,C
2198,14-02-18,C
1841,14-02-18,D
3017,14-02-18,C
3311,14-02-18,C
2156,14-02-18,C
1393,14-02-18,B
2394,14-02-18,B
3164,14-02-18,B
2646,14-02-18,C
3150,14-02-18,B
3087,14-02-18,A
5271,14-02-18,D
2975,14-02-18,C
3164,14-02-18,C
4543,14-02-18,C
4998,14-02-18,A
826,14-02-18,B
6020,14-02-18,D
2863,14-02-18,C
1743,14-02-18,A
9807,14-02-18,C
1820,14-02-18,A
1855,14-02-18,B
3311,14-02-18,D
1470,14-02-18,A
2471,14-02-18,B
0,14-02-18,C
2163,14-02-18,C
3164,14-02-18,A
3808,14-02-18,C
2394,14-02-18,D
4501,14-02-18,D
2730,14-02-18,D
1365,14-02-18,C
1127,14-02-18,A
4998,14-02-18,D
2492,14-02-18,C
48965,14-02-18,D
5040,14-02-18,C
10332,14-02-18,D
1932,14-02-18,C
3311,14-02-18,D
2576,14-02-18,D
3101,14-02-18,D
4046,14-02-18,A
8092,14-02-18,B
2940,14-02-18,C
2597,14-02-18,B
1470,14-02-18,A
5971,14-02-18,A
2793,14-02-18,C
0,14-02-18,C
5971,14-02-18,D
2135,14-02-18,D
5138,14-02-18,D
3052,14-02-18,C
2394,14-02-18,A
1239,14-02-18,A
2450,14-02-18,C
2569,14-02-18,A
4550,14-02-18,C
6993,14-02-18,A
2450,14-02-18,C
4648,14-02-18,B
2793,14-02-18,D
6692,14-02-18,C
6202,14-02-18,B
2485,14-02-18,C
15820,14-02-18,A
0,14-02-18,D
21070,14-02-18,C
32368,14-02-18,A
2149,14-02-18,D
5971,14-02-18,A
4046,14-02-18,B
4046,14-02-18,C
1897,14-02-18,D
1470,14-02-18,D
3311,14-02-18,C
4599,14-02-18,C
1799,14-02-18,A
9030,14-02-18,A
3822,14-02-18,B
4557,14-02-18,D
0,14-02-18,B
2450,14-02-18,B
5145,14-02-18,A
3010,14-02-18,B
4249,14-02-18,B
16835,14-02-18,D
1701,14-02-18,C
2093,14-02-18,D
2198,14-02-18,A
0,14-02-18,B
6986,14-02-18,A
2051,14-02-18,D
7126,14-02-18,D
1043,15-02-18,B
4109,15-02-18,B
5880,15-02-18,D
623,15-02-18,C
4599,15-02-18,B
2919,15-02-18,D
2765,15-02-18,D
5138,15-02-18,C
1862,15-02-18,D
3101,15-02-18,A
3934,15-02-18,C
1519,15-02-18,B
4998,15-02-18,B
4256,15-02-18,D
7126,15-02-18,B
2576,15-02-18,D
1323,15-02-18,C
7686,15-02-18,C
1470,15-02-18,A
2450,15-02-18,A
3381,15-02-18,A
2982,15-02-18,C
2128,15-02-18,A
2709,15-02-18,A
5516,15-02-18,C
8092,15-02-18,A
6363,15-02-18,A
3633,15-02-18,A
1953,15-02-18,C
19845,15-02-18,D
7126,15-02-18,B
2688,15-02-18,B
5334,15-02-18,B
2450,15-02-18,A
1435,15-02-18,C
1953,15-02-18,A
2324,15-02-18,B
5733,15-02-18,A
6251,15-02-18,A
2394,15-02-18,D
3052,15-02-18,A
2793,15-02-18,D
2394,15-02-18,A
2933,15-02-18,C
7798,15-02-18,A
567,15-02-18,A
756,15-02-18,D
4046,15-02-18,C
5516,15-02-18,C
4326,15-02-18,B
3864,15-02-18,B
5971,15-02-18,B
8092,15-02-18,D
4046,15-02-18,D
4340,15-02-18,D
6202,15-02-18,C
4046,15-02-18,A
0,15-02-18,C
1813,15-02-18,D
4452,15-02-18,A
4291,15-02-18,C
0,15-02-18,B
2863,15-02-18,D
7182,15-02-18,C
1953,15-02-18,D
6160,15-02-18,A
1953,15-02-18,D
2870,15-02-18,B
2345,15-02-18,A
3843,15-02-18,A
2198,15-02-18,A
3465,15-02-18,A
4053,15-02-18,B
2324,15-02-18,B
2576,15-02-18,A
4046,15-02-18,D
2324,15-02-18,D
1883,15-02-18,D
2709,15-02-18,B
1155,15-02-18,A
3633,15-02-18,A
4116,15-02-18,C
7826,15-02-18,B
2450,15-02-18,B
4053,15-02-18,C
4781,15-02-18,D
7329,15-02-18,C
9961,15-02-18,C
3850,15-02-18,C
2758,15-02-18,B
3486,15-02-18,A
945,15-02-18,C
1302,15-02-18,D
1435,15-02-18,D
2940,15-02-18,D
4557,15-02-18,D
4053,15-02-18,D
1071,15-02-18,A
0,15-02-18,A
2443,15-02-18,A
847,15-02-18,D
5971,15-02-18,A
5376,15-02-18,D
0,15-02-18,B
1981,15-02-18,B
735,15-02-18,B
2317,15-02-18,A
8358,15-02-18,C
0,15-02-18,A
5138,15-02-18,C
9786,15-02-18,A
2940,15-02-18,B
1029,15-02-18,D
3164,15-02-18,B
1876,15-02-18,C
5880,15-02-18,D
945,15-02-18,B
2779,15-02-18,B
1407,15-02-18,C
2401,15-02-18,A
4179,15-02-18,A
5145,15-02-18,D
3850,15-02-18,A
5138,15-02-18,D
5880,15-02-18,A
1813,15-02-18,B
2450,15-02-18,B
4893,15-02-18,C
2072,15-02-18,C
4970,15-02-18,B
1330,15-02-18,A
3675,15-02-18,D
3010,15-02-18,D
3031,15-02-18,B
2786,15-02-18,A
4543,15-02-18,A
2793,15-02-18,B
0,15-02-18,B
3101,15-02-18,C
4746,15-02-18,D
5971,15-02-18,B
3682,15-02-18,B
2576,15-02-18,B
3115,15-02-18,B
1561,15-02-18,C
2793,15-02-18,D
3325,15-02-18,A
3066,15-02-18,D
1659,15-02-18,B
5145,15-02-18,D
1421,15-02-18,D
2450,15-02-18,D
4557,15-02-18,B
1253,15-02-18,B
0,15-02-18,D
5138,15-02-18,D
4494,15-02-18,B
2289,15-02-18,C
7728,15-02-18,C
4179,15-02-18,C
4046,15-02-18,A
2324,15-02-18,A
3164,15-02-18,A
5418,15-02-18,A
2688,15-02-18,D
4599,15-02-18,D
847,15-02-18,C
5866,15-02-18,C
847,15-02-18,A
1085,15-02-18,C
0,15-02-18,A
4263,15-02-18,B
1799,15-02-18,C
0,15-02-18,C
4053,15-02-18,A
6328,15-02-18,D
0,15-02-18,A
8106,15-02-18,C
4116,15-02-18,D
2569,15-02-18,B
5418,15-02-18,A
3808,15-02-18,D
2394,15-02-18,B
1946,15-02-18,A
3983,15-02-18,B
3465,15-02-18,C
3101,15-02-18,A
3101,15-02-18,A
17619,15-02-18,B
1764,15-02-18,C
5516,15-02-18,C
1435,15-02-18,C
2688,15-02-18,D
0,15-02-18,A
4179,15-02-18,C
1911,15-02-18,D
4501,15-02-18,A
2065,15-02-18,C
917,15-02-18,B
4046,15-02-18,B
8610,15-02-18,D
2499,15-02-18,D
